Date,Truck_ID,Operator_ID,Route,Distance_km,Fuel_Litres,Idle_Minutes,Load_Tonnes,Trip_Hours,Avg_Speed_kmh,Fuel_Efficiency_km_per_L,Expected_Anomaly,Specific_Fuel_Consumption,Idling_Ratio,Speed_Consistency_Index,Operator_Efficiency_Dviation,Route_Fuel_ZScore,ZScore_Anomaly,IForest_Anomaly,Risk_Score
2025-04-11,TR017,OP044,North Pit,31.31,11.7,9.0,77.2,1.13,27.7,2.676,0,0.004840447273876643,0.13274336283185842,24.51327433628319,-1.5022489922276288,1.1221723264345684,0,0,0
2025-06-30,TR012,OP012,Crusher,80.91,30.97,43.3,159.4,2.38,33.9,2.613,0,0.002401323589092517,0.3032212885154062,14.243697478991598,-1.4965906030598954,1.0574861291444089,0,0,0
2025-07-22,TR011,OP048,North Pit,17.86,16.56,73.2,174.4,0.57,31.1,1.079,0,0.005316580539774186,2.140350877192983,54.56140350877194,-1.2988252658331414,-1.9437857470518245,0,0,0
2025-10-08,TR018,OP026,South Pit,112.92,58.34,32.8,227.6,3.52,32.1,1.936,0,0.0022699866213198513,0.1553030303030303,9.119318181818182,-1.5761950128133722,-0.20959181205289854,0,0,0
2025-07-16,TR022,OP006,Stockpile,95.97,30.55,10.1,112.5,3.59,26.7,3.141,0,0.0028295879499380594,0.04688950789229341,7.43732590529248,-1.5097712031467918,2.0785658862839864,0,0,0
2025-01-16,TR022,OP013,North Pit,113.01,42.85,64.8,153.1,3.03,37.4,2.637,0,0.002476616492208252,0.3564356435643565,12.343234323432343,-1.5352768565233352,1.0472992113024646,0,0,0
2025-06-07,TR026,OP036,Stockpile,37.37,27.78,78.5,153.1,1.2,31.0,1.345,0,0.004855499937339931,1.0902777777777777,25.833333333333336,-1.5098476370847602,-1.3869361317128224,0,0,0
2025-06-08,TR025,OP035,Crusher,57.09,19.5,39.6,60.1,2.0,28.6,2.928,0,0.005683293652285601,0.33,14.3,-1.5205346547089378,1.6545684956314213,0,0,0
2025-05-09,TR003,OP023,East Pit,60.17,37.4,75.6,43.1,2.58,23.4,1.609,0,0.014421629050250892,0.48837209302325574,9.069767441860463,-1.6171036322915926,-0.9016575254443646,0,0,0
2025-04-13,TR020,OP028,Stockpile,35.47,16.89,80.7,105.1,1.39,25.5,2.1,0,0.004530704576870016,0.9676258992805756,18.345323741007196,-1.4064463756167882,0.06988682128695,0,0,0
2025-07-17,TR021,OP009,Crusher,111.86,33.98,5.2,202.3,3.23,34.7,3.292,0,0.0015015945272314915,0.026831785345717233,10.743034055727556,-1.5231208602561017,2.3445303413497465,0,0,0
2025-06-19,TR013,OP048,West Pit,107.77,48.73,5.9,116.5,3.6,29.9,2.212,0,0.003881258808597709,0.027314814814814816,8.305555555555555,-1.2988252658331414,0.2916117065118643,0,0,0
2025-05-20,TR008,OP022,South Pit,88.65,40.33,72.6,121.2,4.03,22.0,2.198,0,0.0037535902490418243,0.3002481389578163,5.459057071960298,-1.5457806771393465,0.3122704025242062,0,0,0
2025-12-26,TR028,OP047,Stockpile,97.31,37.6,62.5,165.7,2.63,37.0,2.588,0,0.002331888947261913,0.3960709759188847,14.068441064638783,-1.4967458575769093,1.0115154319675974,0,0,0
2025-10-12,TR002,OP004,North Pit,74.38,26.92,68.8,107.5,2.25,33.1,2.763,0,0.003366746499746744,0.5096296296296297,14.711111111111112,-1.615823098991668,1.2891969678831066,0,0,0
2025-02-21,TR023,OP028,South Pit,88.72,30.42,15.9,105.1,3.49,25.4,2.917,0,0.003262383114025116,0.07593123209169055,7.277936962750715,-1.4064463756167882,1.7444037318407641,0,0,0
2025-02-25,TR019,OP024,North Pit,117.11,36.89,16.8,168.9,4.96,23.6,3.175,0,0.001865026575743967,0.056451612903225805,4.758064516129033,-1.400113876859103,2.0801642354325076,0,0,0
2025-04-12,TR005,OP006,East Pit,23.92,12.51,59.6,194.2,1.0,23.9,1.912,0,0.0026930654533305317,0.9933333333333334,23.9,-1.5097712031467918,-0.3061513918273418,0,0,0
2025-09-20,TR026,OP016,Crusher,27.71,19.01,63.8,212.3,1.31,21.2,1.458,0,0.003231436282484986,0.8117048346055978,16.183206106870227,-1.532560520956905,-1.1318158813079697,0,0,0
2025-03-17,TR001,OP017,North Pit,96.7,34.24,67.0,98.6,3.59,26.9,2.824,0,0.00359112371547057,0.3110492107706593,7.493036211699164,-1.5833113417700315,1.4063061992435761,0,0,0
2025-03-18,TR007,OP044,Stockpile,9.29,5.05,13.9,184.5,0.24,37.9,1.84,0,0.0029463157925443627,0.9652777777777779,157.91666666666666,-1.5022489922276288,-0.4318005532560179,0,0,0
2025-12-30,TR002,OP021,Crusher,17.45,15.7,69.0,67.4,0.53,33.2,1.111,0,0.013348864496271668,2.1698113207547167,62.64150943396227,-1.4862074424165015,-1.789554234231758,0,0,0
2025-12-07,TR001,OP028,South Pit,92.19,35.96,55.5,77.3,4.58,20.1,2.564,0,0.005046106057754901,0.2019650655021834,4.388646288209607,-1.4064463756167882,1.0412840305212305,0,0,0
2025-09-14,TR015,OP035,North Pit,34.28,13.83,7.7,238.0,0.92,37.4,2.479,0,0.0016951354637537628,0.13949275362318841,40.65217391304348,-1.5205346547089378,0.7439671038441994,0,0,0
2025-05-21,TR025,OP017,West Pit,94.23,56.99,45.6,113.8,2.82,33.4,1.653,0,0.005314558645441258,0.2695035460992908,11.843971631205674,-1.5833113417700315,-0.8187798288913267,0,0,0
2025-08-23,TR018,OP019,East Pit,54.0,22.17,22.3,131.3,2.14,25.2,2.436,0,0.0031268511466531266,0.17367601246105918,11.775700934579438,-1.5100792183134888,0.7237007996423614,0,0,0
2025-04-29,TR014,OP039,West Pit,67.08,34.66,35.6,195.2,2.91,23.0,1.935,0,0.0026470106650243897,0.20389461626575026,7.903780068728522,-1.460955974978087,-0.2586180883122573,0,0,0
2025-01-06,TR002,OP019,Stockpile,103.98,47.4,62.6,201.6,4.31,24.1,2.194,0,0.002261194918436696,0.24207269914926532,5.591647331786544,-1.5100792183134888,0.2512661028524843,0,0,0
2025-11-25,TR010,OP029,Stockpile,53.0,23.91,39.5,150.4,1.44,36.7,2.217,0,0.0029995483741469286,0.457175925925926,25.486111111111114,-1.6390268113836322,0.2956461398312855,0,0,0
2025-12-28,TR007,OP028,West Pit,71.38,29.66,39.5,87.5,2.57,27.8,2.407,0,0.004748829203858624,0.2561608300907912,10.817120622568094,-1.4064463756167882,0.6789575909548374,0,0,0
2025-01-18,TR011,OP018,Stockpile,72.33,46.06,65.2,130.0,2.95,24.5,1.57,0,0.004898488764104691,0.36836158192090396,8.305084745762711,-1.5339830593494383,-0.9527835960506384,0,0,0
2025-07-27,TR008,OP039,West Pit,64.18,20.37,15.7,76.5,1.92,33.4,3.151,0,0.00414887051735621,0.13628472222222224,17.395833333333332,-1.460955974978087,2.156831119291105,0,0,0
2025-12-23,TR011,OP008,South Pit,31.58,15.01,29.7,156.3,1.39,22.8,2.104,0,0.003040952164465066,0.35611510791366907,16.402877697841728,-1.4283441671053558,0.12503739424081775,0,0,0
2025-10-26,TR003,OP031,West Pit,117.49,50.09,50.2,172.1,4.58,25.6,2.346,0,0.0024772466943543954,0.1826783114992722,5.589519650655022,-1.4930258679627286,0.5577878527444715,0,0,0
2025-12-05,TR019,OP049,Stockpile,15.82,11.8,75.6,63.7,0.46,34.4,1.341,0,0.01170943919724848,2.7391304347826084,74.78260869565217,-1.3746793316248884,-1.3946543990134834,0,0,0
2025-10-19,TR014,OP041,Stockpile,112.8,53.55,78.2,91.9,5.04,22.4,2.106,0,0.005165767601231681,0.2585978835978836,4.444444444444444,-1.5571552873494752,0.08146422223794114,0,0,0
2025-08-31,TR027,OP024,Stockpile,42.39,27.7,86.1,148.1,1.95,21.8,1.53,0,0.004412262010631162,0.7358974358974358,11.17948717948718,-1.400113876859103,-1.0299662690572489,0,0,0
2025-07-06,TR027,OP023,South Pit,21.14,10.29,37.8,45.7,0.6,35.4,2.054,0,0.010651093367339543,1.0499999999999998,59.0,-1.6171036322915926,0.02544536855816365,0,0,0
2025-07-27,TR029,OP023,West Pit,48.06,30.14,83.7,62.0,1.27,37.9,1.595,0,0.010115044366584778,1.0984251968503937,29.842519685039367,-1.6171036322915926,-0.933990399648724,0,0,0
2025-01-08,TR019,OP044,South Pit,110.47,60.07,80.3,154.8,3.38,32.7,1.839,0,0.003512710198309361,0.39595660749506906,9.674556213017752,-1.5022489922276288,-0.4028003418772464,0,0,0
2025-07-11,TR021,OP007,East Pit,80.7,32.02,50.7,210.7,2.14,37.7,2.52,0,0.0018831428136223804,0.39485981308411217,17.61682242990654,-1.5771636776414555,0.8887916089619323,0,0,0
2025-01-12,TR015,OP011,West Pit,90.49,30.48,18.4,154.7,4.1,22.1,2.969,0,0.002177329018773963,0.07479674796747968,5.390243902439026,-1.534408992534794,1.7953082938109965,0,0,0
2025-01-31,TR015,OP008,North Pit,23.4,13.82,35.4,208.1,0.84,27.9,1.693,0,0.0028380504113324875,0.7023809523809523,33.214285714285715,-1.4283441671053558,-0.7650141395874254,0,0,0
2025-10-31,TR018,OP044,East Pit,90.29,44.21,9.4,105.9,2.94,30.7,2.042,0,0.004623649470267403,0.05328798185941043,10.4421768707483,-1.5022489922276288,-0.050653710737530146,0,0,0
2025-02-03,TR008,OP039,North Pit,14.11,11.2,46.4,207.4,0.61,23.2,1.26,0,0.0038272096839339887,1.26775956284153,38.032786885245905,-1.460955974978087,-1.5962976999002672,0,0,0
2025-07-26,TR003,OP031,South Pit,89.31,49.01,37.7,209.4,4.58,19.5,1.822,0,0.002620643440953497,0.13719068413391558,4.25764192139738,-1.4930258679627286,-0.43666163060934843,0,0,0
2025-09-10,TR013,OP013,Stockpile,111.28,38.09,47.9,237.0,5.05,22.1,2.922,0,0.0014442604203635792,0.15808580858085808,4.376237623762377,-1.5352768565233352,1.6559907515727947,0,0,0
2025-01-09,TR011,OP005,North Pit,38.94,15.99,62.8,85.3,1.43,27.2,2.435,0,0.004813971173976738,0.7319347319347319,19.02097902097902,-1.6912189252161436,0.6594948713874671,0,0,0
2025-12-16,TR016,OP029,South Pit,91.57,51.83,65.4,221.4,3.55,25.8,1.767,0,0.00255652696674759,0.3070422535211268,7.267605633802818,-1.6390268113836322,-0.5462128588602677,0,0,0
2025-05-31,TR005,OP032,North Pit,8.63,8.28,61.4,168.0,0.4,21.5,1.042,0,0.005710975004138387,2.558333333333333,53.75,-1.6433246228347869,-2.0148192152540765,0,0,0
2025-07-06,TR021,OP007,East Pit,90.09,42.24,70.9,93.7,3.16,28.5,2.133,0,0.005003889742416957,0.3739451476793249,9.018987341772151,-1.5771636776414555,0.12819466602533852,0,0,0
2025-12-11,TR004,OP039,East Pit,101.63,51.45,81.3,184.9,5.44,18.7,1.975,0,0.0027379564903857287,0.24908088235294115,3.4374999999999996,-1.460955974978087,-0.1823332848376634,0,0,0
2025-01-01,TR019,OP038,Crusher,14.77,12.61,46.2,135.0,0.59,24.8,1.171,0,0.006324130494746608,1.305084745762712,42.03389830508475,-1.485239010418673,-1.6758242596628032,0,0,0
2025-02-15,TR023,OP037,West Pit,72.73,37.14,52.9,232.8,2.04,35.6,1.958,0,0.002193538876312757,0.4321895424836601,17.450980392156865,-1.5175916097682824,-0.2129311378394965,0,0,0
2025-10-30,TR012,OP016,East Pit,28.2,17.16,70.7,222.9,1.55,18.1,1.643,0,0.002729971459389288,0.7602150537634409,11.67741935483871,-1.532560520956905,-0.8348350550054907,0,0,0
2025-04-24,TR030,OP041,North Pit,85.68,46.53,9.3,80.5,2.39,35.8,1.841,0,0.00674617673156219,0.06485355648535565,14.979079497907948,-1.5571552873494752,-0.48088026677841733,0,0,0
2025-10-31,TR022,OP006,West Pit,42.16,21.51,46.4,46.7,1.47,28.8,1.96,0,0.010925037280229493,0.5260770975056689,19.591836734693878,-1.5097712031467918,-0.2089583595375173,0,0,0
2025-12-06,TR025,OP048,East Pit,60.24,32.97,76.4,132.1,1.86,32.4,1.827,0,0.0041431548597434635,0.6845878136200717,17.419354838709676,-1.2988252658331414,-0.4732075679245264,0,0,0
2025-05-03,TR026,OP009,West Pit,69.33,27.96,77.5,105.4,1.9,36.6,2.48,0,0.003826267738569025,0.6798245614035088,19.263157894736842,-1.5231208602561017,0.8239639989770787,0,0,0
2025-01-02,TR012,OP016,East Pit,36.43,18.49,8.9,165.9,1.84,19.8,1.97,0,0.0030593654224199364,0.0806159420289855,10.76086956521739,-1.532560520956905,-0.19216011872573333,0,0,0
2025-09-06,TR029,OP034,Stockpile,93.44,35.31,82.8,209.1,2.96,31.5,2.646,0,0.0018072192960044025,0.46621621621621623,10.641891891891891,-1.5093026851148705,1.1234303078271821,0,0,0
2025-10-18,TR017,OP004,West Pit,9.28,7.23,34.8,162.4,0.39,23.7,1.284,0,0.004797381943264821,1.487179487179487,60.76923076923077,-1.615823098991668,-1.5517574256064919,0,0,0
2025-02-21,TR029,OP008,North Pit,15.94,14.82,67.2,187.3,0.46,34.7,1.076,0,0.004963889545753865,2.4347826086956523,75.43478260869566,-1.4283441671053558,-1.9495452174466015,0,0,0
2025-04-03,TR028,OP049,North Pit,37.12,20.03,80.6,109.4,1.1,33.8,1.853,0,0.0049323701380571145,1.2212121212121212,30.727272727272723,-1.3746793316248884,-0.45784238519930853,0,0,0
2025-03-01,TR011,OP027,South Pit,50.48,22.52,47.4,182.4,1.49,33.8,2.242,0,0.002445818389078878,0.5302013422818791,22.68456375838926,-1.5705045833746354,0.3999113851249414,0,0,0
2025-08-08,TR027,OP036,North Pit,73.78,26.89,38.2,157.5,2.91,25.3,2.744,0,0.002314043897128744,0.21878579610538373,8.694158075601374,-1.5098476370847602,1.2527203220495184,0,0,0
2025-09-17,TR029,OP027,East Pit,73.16,25.57,17.1,237.5,1.93,37.8,2.861,0,0.0014716123277028,0.14766839378238344,19.585492227979273,-1.5705045833746354,1.5589816801282852,0,0,0
2025-01-13,TR006,OP011,West Pit,41.16,23.26,27.6,170.5,1.24,33.2,1.77,0,0.0033144384691455135,0.3709677419354839,26.7741935483871,-1.534408992534794,-0.5863722982255426,0,0,0
2025-07-06,TR008,OP044,North Pit,101.83,59.71,87.0,216.3,3.8,26.8,1.705,0,0.0027109081796648834,0.3815789473684211,7.052631578947369,-1.5022489922276288,-0.7419762580083166,0,0,0
2025-09-24,TR010,OP003,Stockpile,45.2,22.17,65.8,54.8,1.19,37.9,2.039,0,0.008950487694593372,0.9215686274509804,31.84873949579832,-1.530526546179974,-0.047816755048130814,0,0,0
2025-08-03,TR016,OP007,Stockpile,58.94,35.08,64.1,207.5,2.58,22.8,1.68,0,0.0028683447737335496,0.41408268733850123,8.837209302325581,-1.5771636776414555,-0.74053124528246,0,0,0
2025-12-26,TR022,OP005,East Pit,26.44,11.48,5.7,198.7,1.09,24.2,2.303,0,0.002185156619387593,0.08715596330275228,22.20183486238532,-1.6912189252161436,0.4623070182197077,0,0,0
2025-07-11,TR029,OP005,Stockpile,30.49,17.97,89.0,73.7,0.85,36.1,1.697,0,0.007996927613342097,1.7450980392156863,42.47058823529412,-1.6912189252161436,-0.7077286092546503,0,0,0
2025-12-06,TR023,OP024,Stockpile,94.24,37.92,84.2,98.8,2.95,31.9,2.485,0,0.004072640789645527,0.47570621468926555,10.813559322033898,-1.400113876859103,0.8127700489755751,0,0,0
2025-12-10,TR016,OP014,West Pit,41.96,29.29,73.2,108.9,1.35,31.1,1.433,0,0.006409970228325371,0.9037037037037038,23.037037037037038,-1.4829896363083832,-1.2557854421090404,0,0,0
2025-03-07,TR029,OP046,East Pit,26.51,17.27,59.3,64.8,1.01,26.3,1.535,0,0.0100532759592234,0.9785478547854785,26.03960396039604,-1.5409564975209924,-1.047094666987796,0,0,0
2025-10-15,TR026,OP046,East Pit,78.05,34.14,55.6,191.5,2.49,31.3,2.286,0,0.0022841353286622524,0.37215528781793844,12.570281124497992,-1.5409564975209924,0.428895783000271,0,0,0
2025-08-16,TR022,OP005,West Pit,30.43,17.94,37.0,195.7,1.27,23.9,1.696,0,0.003012518070490572,0.48556430446194226,18.818897637795274,-1.6912189252161436,-0.7333650953987737,0,0,0
2025-11-25,TR023,OP012,East Pit,75.66,40.62,78.6,161.0,3.38,22.4,1.863,0,0.0033346304076918147,0.3875739644970414,6.627218934911243,-1.4965906030598954,-0.40245436393042455,0,0,0
2025-04-01,TR012,OP027,Stockpile,84.87,26.48,18.6,159.8,2.25,37.8,3.205,0,0.0019524818418451364,0.13777777777777778,16.799999999999997,-1.5705045833746354,2.2020581630945633,0,0,0
2025-04-17,TR016,OP028,East Pit,73.68,31.73,40.4,116.4,2.23,33.1,2.322,0,0.0036997082209312302,0.3019431988041853,14.843049327354262,-1.4064463756167882,0.49964898699437277,0,0,0
2025-05-29,TR006,OP036,North Pit,67.87,43.79,79.1,168.3,2.13,31.9,1.55,0,0.0038336545846577997,0.6189358372456963,14.976525821596244,-1.5098476370847602,-1.039548895071805,0,0,0
2025-12-24,TR015,OP022,Stockpile,119.87,38.73,45.6,140.3,5.73,20.9,3.095,0,0.002302922487719976,0.13263525305410123,3.647469458987783,-1.5457806771393465,1.9898058123263849,0,0,0
2025-12-31,TR011,OP028,East Pit,24.36,11.33,48.7,138.5,0.94,25.8,2.15,0,0.003358171352693947,0.8634751773049646,27.4468085106383,-1.4064463756167882,0.16160590124477528,0,0,0
2025-10-26,TR007,OP011,Crusher,25.58,12.68,35.9,189.3,0.74,34.4,2.017,0,0.0026185935839500864,0.8085585585585585,46.486486486486484,-1.534408992534794,-0.07223161824054161,0,0,0
2025-01-19,TR010,OP026,South Pit,102.51,40.26,71.6,237.0,3.27,31.4,2.546,0,0.001657139964115881,0.36493374108053006,9.602446483180428,-1.5761950128133722,1.0054309012754747,0,0,0
2025-02-06,TR030,OP039,East Pit,10.54,9.3,42.2,205.2,0.29,36.7,1.133,0,0.004299965600275199,2.4252873563218396,126.55172413793105,-1.460955974978087,-1.8371721115885988,0,0,0
2025-09-05,TR014,OP049,South Pit,11.7,13.55,63.4,169.5,0.43,27.2,0.863,0,0.006832564354688249,2.4573643410852712,63.25581395348837,-1.3746793316248884,-2.346836683202644,0,0,0
2025-02-01,TR009,OP002,Crusher,59.84,25.75,13.8,192.1,1.75,34.3,2.324,0,0.002240052947022356,0.13142857142857142,19.599999999999998,-1.54101888812668,0.5096867516372767,0,0,0
2025-12-20,TR026,OP011,Crusher,47.79,29.66,49.9,213.1,2.25,21.3,1.611,0,0.002912397613169379,0.36962962962962964,9.466666666666667,-1.534408992534794,-0.8418044461571352,0,0,0
2025-03-11,TR014,OP043,South Pit,22.88,9.64,32.6,108.2,0.61,37.4,2.373,0,0.003893980326512674,0.8907103825136612,61.31147540983606,-1.624714469373999,0.6608424924134942,0,0,0
2025-12-11,TR021,OP028,West Pit,67.34,27.41,50.0,61.9,1.8,37.5,2.457,0,0.006575749709836947,0.46296296296296297,20.833333333333332,-1.4064463756167882,0.7782770485043174,0,0,0
2025-05-03,TR030,OP038,Stockpile,89.26,29.14,8.7,215.6,3.76,23.7,3.063,0,0.0015142023240355558,0.03856382978723404,6.303191489361702,-1.485239010418673,1.9280596739210965,0,0,0
2025-04-06,TR022,OP017,West Pit,43.4,22.37,86.5,159.2,1.47,29.5,1.94,0,0.0032376745478544804,0.9807256235827664,20.068027210884352,-1.5833113417700315,-0.24868614255730948,0,0,0
2025-03-22,TR013,OP009,East Pit,94.48,38.17,44.9,161.3,3.59,26.3,2.475,0,0.0025046549704900853,0.20844939647168062,7.325905292479109,-1.5231208602561017,0.8003501039693053,0,0,0
2025-10-08,TR012,OP039,Stockpile,70.67,35.32,22.8,76.9,3.43,20.6,2.001,0,0.006499190453329575,0.1107871720116618,6.005830903790088,-1.460955974978087,-0.12114029440441124,0,0,0
2025-01-19,TR004,OP021,North Pit,89.75,32.6,74.9,218.0,3.34,26.9,2.753,0,0.0016661981549155403,0.3737524950099801,8.053892215568862,-1.4862074424165015,1.2699987332338498,0,0,0
2025-08-04,TR005,OP018,Crusher,32.02,11.17,10.1,204.9,1.09,29.3,2.867,0,0.0017025108453141626,0.15443425076452597,26.880733944954127,-1.5339830593494383,1.5389430214863173,0,0,0
2025-06-12,TR002,OP015,West Pit,61.15,25.98,15.3,213.3,1.86,32.9,2.354,0,0.001991827985183192,0.13709677419354838,17.688172043010752,-1.4530303354528933,0.5736789659523883,0,0,0
2025-07-19,TR020,OP008,North Pit,39.81,21.21,84.5,90.3,1.32,30.2,1.877,0,0.005900118586541887,1.0669191919191918,22.87878787878788,-1.4283441671053558,-0.41176662204109094,0,0,0
2025-04-06,TR010,OP041,South Pit,11.7,15.58,88.2,194.2,0.53,22.2,0.751,0,0.0068569718415238505,2.7735849056603774,41.886792452830186,-1.5571552873494752,-2.5699228207317883,0,0,0
2025-01-23,TR025,OP002,North Pit,25.87,11.52,9.3,103.1,0.73,35.7,2.246,0,0.004319141030827494,0.21232876712328771,48.9041095890411,-1.54101888812668,0.2966482365165038,0,0,0
2025-06-18,TR009,OP048,Stockpile,32.32,15.27,22.2,207.7,1.22,26.5,2.117,0,0.002274736982605338,0.30327868852459017,21.721311475409838,-1.2988252658331414,0.10268945731475926,0,0,0
2025-04-26,TR019,OP011,East Pit,29.66,16.04,26.8,108.3,1.58,18.8,1.849,0,0.004993496624408735,0.28270042194092826,11.89873417721519,-1.534408992534794,-0.42996949881701974,0,0,0
2025-10-13,TR006,OP034,East Pit,57.21,30.43,70.1,97.0,2.62,21.8,1.88,0,0.005483505334839811,0.4459287531806615,8.320610687022901,-1.5093026851148705,-0.3690431287109878,0,0,0
2025-05-03,TR012,OP039,Crusher,73.54,29.84,40.8,82.1,2.06,35.7,2.464,0,0.004942333370986052,0.33009708737864074,17.330097087378643,-1.460955974978087,0.7750566922981713,0,0,0
2025-04-28,TR020,OP040,Stockpile,110.79,48.76,62.9,66.5,3.28,33.8,2.272,0,0.0066182244129142235,0.3196138211382114,10.304878048780488,-1.6454891952681785,0.4017723152153743,0,0,0
2025-05-21,TR010,OP011,North Pit,17.15,12.8,34.9,204.3,0.73,23.4,1.34,0,0.003653233896873203,0.7968036529680366,32.054794520547944,-1.534408992534794,-1.4427118227062083,0,0,0
2025-01-15,TR013,OP024,South Pit,32.97,16.76,77.2,199.6,1.32,24.9,1.967,0,0.002546798176273688,0.9747474747474747,18.863636363636363,-1.400113876859103,-0.14784475612965306,0,0,0
2025-07-02,TR006,OP012,North Pit,54.61,30.82,54.8,209.3,1.78,30.7,1.772,0,0.0026964429088582177,0.5131086142322098,17.247191011235955,-1.4965906030598954,-0.6133480858582927,0,0,0
2025-11-01,TR007,OP022,North Pit,70.71,29.18,75.3,221.7,2.53,27.9,2.423,0,0.0018613959180825048,0.49604743083003955,11.027667984189724,-1.5457806771393465,0.6364569898083583,0,0,0
2025-07-04,TR020,OP013,Stockpile,110.29,59.25,27.5,214.2,5.16,21.4,1.861,0,0.0025080301410617743,0.08882428940568475,4.147286821705426,-1.5352768565233352,-0.3912796499275476,0,0,0
2025-06-28,TR003,OP003,East Pit,114.32,47.35,81.5,88.8,4.53,25.3,2.414,0,0.004664282021699797,0.29985283296541576,5.584988962472406,-1.530526546179974,0.6804627305348552,0,0,0
2025-06-30,TR006,OP009,Stockpile,14.9,10.24,49.2,133.3,0.78,19.2,1.455,0,0.005155651328939617,1.0512820512820513,24.615384615384613,-1.5231208602561017,-1.1746837809446433,0,0,0
2025-03-31,TR016,OP014,Stockpile,87.86,39.32,41.0,234.8,2.38,36.9,2.234,0,0.0019060057990662703,0.2871148459383754,15.504201680672269,-1.4829896363083832,0.32844877585909477,0,0,0
2025-02-09,TR012,OP049,North Pit,59.01,33.93,73.7,68.1,2.53,23.3,1.739,0,0.008443278858880784,0.48550724637681164,9.209486166007906,-1.3746793316248884,-0.6767022602008417,0,0,0
2025-12-05,TR015,OP013,South Pit,13.18,9.54,38.7,150.3,0.65,20.3,1.382,0,0.0048158614485747766,0.9923076923076923,31.23076923076923,-1.5352768565233352,-1.3130714566167,0,0,0
2025-10-14,TR024,OP044,North Pit,110.81,45.45,65.8,165.0,5.97,18.6,2.438,0,0.0024858275016203,0.1836962590731435,3.1155778894472363,-1.5022489922276288,0.6652543417822445,0,0,0
2025-09-26,TR013,OP034,West Pit,69.38,24.08,27.1,160.8,2.17,32.0,2.881,0,0.0021584209250662223,0.20814132104454688,14.746543778801843,-1.5093026851148705,1.620506048523911,0,0,0
2025-01-22,TR026,OP025,East Pit,116.61,50.12,64.6,150.4,4.01,29.1,2.327,0,0.002857771038942319,0.26849542809642557,7.256857855361597,-1.5900739665872146,0.5094758208824423,0,0,0
2025-06-03,TR006,OP009,Stockpile,54.89,22.47,24.5,172.0,1.54,35.6,2.443,0,0.002380024319251611,0.26515151515151514,23.116883116883116,-1.5231208602561017,0.7317282423186345,0,0,0
2025-01-01,TR022,OP008,West Pit,13.49,8.23,47.3,148.9,0.4,33.3,1.639,0,0.004097256829300714,1.9708333333333332,83.24999999999999,-1.4283441671053558,-0.8465892770051813,0,0,0
2025-05-07,TR021,OP009,Stockpile,13.61,11.16,52.5,75.3,0.5,27.3,1.22,0,0.010889579082640783,1.75,54.6,-1.5231208602561017,-1.6281319848584799,0,0,0
2025-02-05,TR013,OP006,Stockpile,93.33,29.51,8.3,145.6,4.39,21.3,3.163,0,0.0021716336807947223,0.03151100987091876,4.851936218678816,-1.5097712031467918,2.121016356437622,0,0,0
2025-01-26,TR003,OP032,Stockpile,88.69,45.81,85.0,187.8,3.24,27.3,1.936,0,0.0027503632028420782,0.43724279835390945,8.425925925925926,-1.6433246228347869,-0.2465621380401531,0,0,0
2025-06-19,TR020,OP007,Stockpile,38.98,30.87,89.7,199.4,1.69,23.0,1.263,0,0.00397163784838353,0.8846153846153847,13.609467455621303,-1.5771636776414555,-1.5451606113763738,0,0,0
2025-04-15,TR030,OP050,Crusher,14.39,13.12,58.9,107.4,0.39,36.5,1.097,0,0.008489238983724213,2.5170940170940166,93.58974358974359,-1.5359921526234046,-1.8160912282978474,0,0,0
2025-12-23,TR027,OP027,East Pit,19.99,14.59,85.9,90.9,0.76,26.2,1.37,0,0.00802931718884745,1.8837719298245614,34.473684210526315,-1.5705045833746354,-1.3713801852940954,0,0,0
2025-09-19,TR023,OP041,North Pit,11.29,6.46,30.4,210.2,0.51,22.3,1.748,0,0.002722111212148538,0.9934640522875816,43.72549019607843,-1.5571552873494752,-0.6594238490165103,0,0,0
2025-05-10,TR016,OP007,Stockpile,13.84,15.73,71.8,61.1,0.43,32.4,0.88,0,0.018601648013774442,2.782945736434108,75.34883720930232,-1.5771636776414555,-2.2841847054146687,0,1,1
2025-01-28,TR014,OP001,Crusher,28.31,26.71,77.9,208.8,1.31,21.6,1.06,0,0.004518596112281785,0.9910941475826972,16.48854961832061,-1.5750034550287695,-1.8862247126153695,0,0,0
2025-08-25,TR010,OP041,North Pit,70.51,33.25,19.1,159.7,3.18,22.1,2.121,0,0.002952813507314585,0.100104821802935,6.949685534591195,-1.5571552873494752,0.05667030340078742,0,0,0
2025-05-18,TR028,OP043,North Pit,104.15,59.66,34.8,178.3,5.62,18.5,1.746,0,0.003212718185218103,0.10320284697508897,3.291814946619217,-1.624714469373999,-0.6632634959463617,0,0,0
2025-05-19,TR002,OP020,Stockpile,12.99,14.56,76.6,225.2,0.5,25.9,0.892,0,0.004977185620309106,2.5533333333333332,51.8,-1.5149275622554519,-2.2610299035126857,0,0,0
2025-08-04,TR021,OP002,East Pit,79.8,38.01,14.9,119.3,2.28,35.1,2.099,0,0.003992588344289055,0.10891812865497078,15.394736842105265,-1.54101888812668,0.061372195586465034,0,0,0
2025-05-29,TR020,OP024,Stockpile,72.61,42.05,88.9,182.8,2.59,28.1,1.727,0,0.0031680598093528655,0.5720720720720722,10.84942084942085,-1.400113876859103,-0.6498416044996924,0,0,0
